F20140409084835MC                    116     2130787.64Y                                                                                                                                                         
D20140409084835900000115BC10201404090848          74.23           1.51           0.00D0783636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          43.18           0.83           0.00D0784636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         101.86           2.09           0.00D0785636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         157.31           4.34           0.00D0787636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         330.28           8.68           0.00D0789636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         376.96          10.09           0.00D0790636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         184.59           4.18           0.00D0793636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         436.08          10.15           0.00D0796636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         207.72           3.32           0.00D0797636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         289.82           6.59           0.00D0801636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         548.59          11.24           0.00D0802636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          81.36           1.66           0.00D0806636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         656.46          17.27           0.00D0807636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         410.96          12.11           0.00D0809636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         268.77           5.56           0.00D0818636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848         216.28           4.99           0.00D0823636168000 MC                                                                                                           
D20140409084835900000115BC10201404090848          43.18           0.83           0.00D0827636168000 MC                                                                                                           
